DateTime_Broker,DateTime_UTC,Open,High,Low,Close,TickVolume,Spread,RealVolume
2026-04-01 01:00:00,2026-03-31 23:00:00,23705.5,23778.5,23692.1,23772.1,1981,15,0
2026-04-01 01:15:00,2026-03-31 23:15:00,23771.8,23782.5,23747.3,23768.6,2245,15,0
2026-04-01 01:30:00,2026-03-31 23:30:00,23768.6,23783.3,23748.5,23772.3,2032,15,0
2026-04-01 01:45:00,2026-03-31 23:45:00,23772.5,23774.9,23756.8,23768.9,1567,15,0
2026-04-01 02:00:00,2026-04-01 00:00:00,23769.1,23774.0,23753.6,23764.5,1976,15,0
2026-04-01 02:15:00,2026-04-01 00:15:00,23764.5,23794.5,23758.4,23789.6,1818,15,0
2026-04-01 02:30:00,2026-04-01 00:30:00,23788.4,23829.8,23784.3,23797.6,2325,15,0
2026-04-01 02:45:00,2026-04-01 00:45:00,23797.6,23855.6,23792.4,23849.5,2553,15,0
2026-04-01 03:00:00,2026-04-01 01:00:00,23847.6,23857.9,23830.6,23846.5,3252,15,0
2026-04-01 03:15:00,2026-04-01 01:15:00,23845.9,23846.3,23816.0,23832.1,3037,15,0
2026-04-01 03:30:00,2026-04-01 01:30:00,23832.0,23835.5,23803.0,23830.8,2828,15,0
2026-04-01 03:45:00,2026-04-01 01:45:00,23830.8,23846.9,23821.9,23845.9,2773,15,0
2026-04-01 04:00:00,2026-04-01 02:00:00,23846.3,23852.1,23785.5,23809.0,3325,15,0
2026-04-01 04:15:00,2026-04-01 02:15:00,23808.8,23824.6,23791.4,23820.8,3068,15,0
2026-04-01 04:30:00,2026-04-01 02:30:00,23821.1,23822.6,23777.6,23786.6,2981,15,0
2026-04-01 04:45:00,2026-04-01 02:45:00,23786.6,23794.6,23777.5,23787.6,2582,15,0
2026-04-01 05:00:00,2026-04-01 03:00:00,23787.6,23805.9,23781.3,23785.3,2624,15,0
2026-04-01 05:15:00,2026-04-01 03:15:00,23785.3,23791.4,23775.8,23779.0,2410,15,0
2026-04-01 05:30:00,2026-04-01 03:30:00,23778.8,23785.0,23766.8,23781.8,2417,15,0
2026-04-01 05:45:00,2026-04-01 03:45:00,23781.8,23793.0,23775.3,23777.3,2290,15,0
2026-04-01 06:00:00,2026-04-01 04:00:00,23777.3,23797.8,23774.6,23792.8,2229,15,0
2026-04-01 06:15:00,2026-04-01 04:15:00,23792.8,23794.5,23778.9,23785.8,2101,15,0
2026-04-01 06:30:00,2026-04-01 04:30:00,23785.8,23800.9,23785.4,23798.1,2084,15,0
2026-04-01 06:45:00,2026-04-01 04:45:00,23798.1,23802.9,23787.8,23792.3,2063,15,0
2026-04-01 07:00:00,2026-04-01 05:00:00,23792.3,23802.1,23790.5,23793.4,1838,15,0
2026-04-01 07:15:00,2026-04-01 05:15:00,23792.9,23817.8,23789.1,23817.5,1940,15,0
2026-04-01 07:30:00,2026-04-01 05:30:00,23817.5,23821.9,23809.3,23818.1,1879,15,0
2026-04-01 07:45:00,2026-04-01 05:45:00,23818.1,23832.4,23811.9,23822.9,1836,15,0
2026-04-01 08:00:00,2026-04-01 06:00:00,23822.9,23855.0,23817.6,23853.4,2183,15,0
2026-04-01 08:15:00,2026-04-01 06:15:00,23853.6,23883.8,23846.6,23862.0,2368,15,0
2026-04-01 08:30:00,2026-04-01 06:30:00,23862.4,23875.3,23841.1,23863.5,2494,15,0
2026-04-01 08:45:00,2026-04-01 06:45:00,23863.6,23872.5,23848.3,23850.3,2459,15,0
2026-04-01 09:00:00,2026-04-01 07:00:00,23851.0,23891.5,23849.4,23890.0,2796,13,0
2026-04-01 09:15:00,2026-04-01 07:15:00,23889.9,23935.9,23886.2,23930.5,2946,13,0
2026-04-01 09:30:00,2026-04-01 07:30:00,23930.1,23978.6,23923.7,23977.9,3185,13,0
2026-04-01 09:45:00,2026-04-01 07:45:00,23978.2,23987.2,23964.4,23979.5,2882,13,0
2026-04-01 10:00:00,2026-04-01 08:00:00,23979.1,23989.9,23951.7,23960.4,3126,13,0
2026-04-01 10:15:00,2026-04-01 08:15:00,23960.7,23961.6,23941.9,23957.6,2788,13,0
2026-04-01 10:30:00,2026-04-01 08:30:00,23957.5,23989.5,23954.1,23978.5,2747,13,0
2026-04-01 10:45:00,2026-04-01 08:45:00,23978.2,23979.5,23886.4,23888.9,3136,13,0
2026-04-01 11:00:00,2026-04-01 09:00:00,23888.4,23905.2,23844.4,23859.4,3335,13,0
2026-04-01 11:15:00,2026-04-01 09:15:00,23859.0,23917.2,23854.2,23891.6,2961,13,0
2026-04-01 11:30:00,2026-04-01 09:30:00,23891.9,23908.0,23887.7,23902.5,2717,13,0
2026-04-01 11:45:00,2026-04-01 09:45:00,23901.9,23912.4,23838.6,23881.6,2753,13,0
2026-04-01 12:00:00,2026-04-01 10:00:00,23881.5,23893.2,23839.7,23848.2,2785,13,0
2026-04-01 12:15:00,2026-04-01 10:15:00,23848.0,23853.6,23814.4,23840.1,2870,13,0
2026-04-01 12:30:00,2026-04-01 10:30:00,23840.0,23865.6,23839.5,23857.5,2575,13,0
2026-04-01 12:45:00,2026-04-01 10:45:00,23860.5,23900.1,23859.1,23879.5,2743,13,0
2026-04-01 13:00:00,2026-04-01 11:00:00,23879.5,23897.4,23861.0,23881.4,2630,13,0
2026-04-01 13:15:00,2026-04-01 11:15:00,23881.4,23895.9,23868.0,23877.6,2379,13,0
2026-04-01 13:30:00,2026-04-01 11:30:00,23877.6,23903.6,23874.0,23900.4,2357,13,0
2026-04-01 13:45:00,2026-04-01 11:45:00,23899.9,23949.7,23899.9,23937.7,2874,13,0
2026-04-01 14:00:00,2026-04-01 12:00:00,23937.9,23968.4,23933.5,23966.1,2697,13,0
2026-04-01 14:15:00,2026-04-01 12:15:00,23966.0,23975.1,23952.9,23961.0,2620,13,0
2026-04-01 14:30:00,2026-04-01 12:30:00,23961.0,23997.4,23957.0,23988.6,2794,13,0
2026-04-01 14:45:00,2026-04-01 12:45:00,23988.6,24015.6,23980.9,24000.2,2669,13,0
2026-04-01 15:00:00,2026-04-01 13:00:00,24000.2,24004.5,23973.1,23977.7,2860,13,0
2026-04-01 15:15:00,2026-04-01 13:15:00,23977.7,23986.5,23934.0,23953.4,2920,13,0
2026-04-01 15:30:00,2026-04-01 13:30:00,23953.4,24045.7,23915.9,23988.7,3220,13,0
2026-04-01 15:45:00,2026-04-01 13:45:00,23990.0,24041.2,23860.4,23871.4,3812,13,0
2026-04-01 16:00:00,2026-04-01 14:00:00,23871.9,23893.6,23847.5,23877.2,3616,13,0
2026-04-01 16:15:00,2026-04-01 14:15:00,23877.1,23911.0,23865.0,23899.0,3462,13,0
2026-04-01 16:30:00,2026-04-01 14:30:00,23899.6,24004.4,23853.9,23907.5,4090,10,0
2026-04-01 16:45:00,2026-04-01 14:45:00,23907.5,23950.8,23870.9,23928.1,4108,10,0
2026-04-01 17:00:00,2026-04-01 15:00:00,23929.3,23986.4,23919.4,23976.1,4049,10,0
2026-04-01 17:15:00,2026-04-01 15:15:00,23976.0,24020.0,23964.0,23998.9,3876,10,0
2026-04-01 17:30:00,2026-04-01 15:30:00,23997.9,24050.3,23942.3,24015.9,3920,10,0
2026-04-01 17:45:00,2026-04-01 15:45:00,24016.3,24080.0,23986.8,24071.3,3739,10,0
2026-04-01 18:00:00,2026-04-01 16:00:00,24071.1,24096.8,24062.0,24076.5,3585,10,0
